Date,Outlet_ID,Campaign_ID,Product_Type,Targeting,Segment,Keyword,Ad_Sales,Ad_Spend,Unused_Meta_Data
2025-10-29,OUT_053,C_7565,BOS,Flexible,UM,manchurian,1486,222.9,OLD_SYSTEM_REF
2025-10-29,OUT_056,C_7766,Visit Pack,Fixed,LM,N/A,625,93.75,OLD_SYSTEM_REF
2025-10-29,OUT_064,C_2246,Visit Pack,Fixed,UM,N/A,1078,161.7,OLD_SYSTEM_REF
2025-10-29,OUT_066,C_1733,BOS,Flexible,LM,manchurian,1106,165.9,OLD_SYSTEM_REF
2025-10-29,OUT_074,C_8554,BOS,Flexible,UM,dosa,1732,259.8,OLD_SYSTEM_REF
2025-10-29,OUT_075,C_6006,Visit Pack,Fixed,LM,N/A,1219,182.85,OLD_SYSTEM_REF
2025-10-29,OUT_083,C_6056,BOS,Flexible,UM,manchurian,1569,235.35,OLD_SYSTEM_REF
2025-10-29,OUT_097,C_2795,PSP,Flexible,Repeat,N/A,920,138.0,OLD_SYSTEM_REF
2025-10-30,OUT_009,C_4106,PSP,Flexible,Lapsed,N/A,1213,181.95,OLD_SYSTEM_REF
2025-10-30,OUT_012,C_1385,PSP,Flexible,Repeat,N/A,1391,208.65,OLD_SYSTEM_REF
2025-10-30,OUT_020,C_9802,PSP,Flexible,Lapsed,N/A,1651,247.64999999999998,OLD_SYSTEM_REF
2025-10-30,OUT_021,C_4838,BOS,Flexible,UM,dosa,1834,275.09999999999997,OLD_SYSTEM_REF
2025-10-30,OUT_033,C_5661,Visit Pack,Fixed,LM,N/A,996,149.4,OLD_SYSTEM_REF
2025-10-30,OUT_036,C_4385,Visit Pack,Fixed,LM,N/A,1850,277.5,OLD_SYSTEM_REF
2025-10-30,OUT_037,C_1444,Visit Pack,Fixed,Repeat,N/A,1208,181.2,OLD_SYSTEM_REF
2025-10-30,OUT_038,C_2613,PSP,Flexible,Lapsed,N/A,1371,205.65,OLD_SYSTEM_REF
2025-10-30,OUT_043,C_9181,PSP,Flexible,UM,N/A,636,95.39999999999999,OLD_SYSTEM_REF
2025-10-30,OUT_048,C_9664,PSP,Flexible,Lapsed,N/A,960,144.0,OLD_SYSTEM_REF
2025-10-30,OUT_049,C_8779,Visit Pack,Fixed,UM,N/A,632,94.8,OLD_SYSTEM_REF
2025-10-30,OUT_059,C_3109,PSP,Flexible,Lapsed,N/A,1371,205.65,OLD_SYSTEM_REF
2025-10-30,OUT_061,C_7946,BOS,Flexible,MM,dosa,816,122.39999999999999,OLD_SYSTEM_REF
2025-10-30,OUT_062,C_6824,BOS,Flexible,LM,dal makhani,1679,251.85,OLD_SYSTEM_REF
2025-10-30,OUT_063,C_7801,PSP,Flexible,Repeat,N/A,1309,196.35,OLD_SYSTEM_REF
2025-10-30,OUT_068,C_5927,BOS,Flexible,UM,manchurian,847,127.05,OLD_SYSTEM_REF
2025-10-30,OUT_074,C_4397,PSP,Flexible,LM,N/A,1859,278.84999999999997,OLD_SYSTEM_REF
2025-10-30,OUT_075,C_6188,BOS,Flexible,MM,pizza,544,81.6,OLD_SYSTEM_REF
2025-10-30,OUT_077,C_7742,BOS,Flexible,Lapsed,dosa,1203,180.45,OLD_SYSTEM_REF
2025-10-30,OUT_085,C_3862,PSP,Flexible,Lapsed,N/A,1307,196.04999999999998,OLD_SYSTEM_REF
2025-10-30,OUT_087,C_5284,Visit Pack,Fixed,UM,N/A,598,89.7,OLD_SYSTEM_REF
2025-10-30,OUT_093,C_8883,BOS,Flexible,UM,manchurian,544,81.6,OLD_SYSTEM_REF
2025-10-30,OUT_096,C_2150,Visit Pack,Fixed,UM,N/A,617,92.55,OLD_SYSTEM_REF
2025-10-30,OUT_097,C_8941,PSP,Flexible,Repeat,N/A,1414,212.1,OLD_SYSTEM_REF
2025-10-30,OUT_098,C_4642,BOS,Flexible,UM,dosa,1790,268.5,OLD_SYSTEM_REF
2025-10-31,OUT_003,C_5104,Visit Pack,Fixed,LM,N/A,549,82.35,OLD_SYSTEM_REF
2025-10-31,OUT_009,C_4224,Visit Pack,Fixed,UM,N/A,910,136.5,OLD_SYSTEM_REF
2025-10-31,OUT_010,C_4223,Visit Pack,Fixed,Lapsed,N/A,1228,184.2,OLD_SYSTEM_REF
2025-10-31,OUT_014,C_8388,PSP,Flexible,UM,N/A,598,89.7,OLD_SYSTEM_REF
2025-10-31,OUT_016,C_5266,BOS,Flexible,LM,dosa,974,146.1,OLD_SYSTEM_REF
2025-10-31,OUT_020,C_7389,Visit Pack,Fixed,LM,N/A,732,109.8,OLD_SYSTEM_REF
2025-10-31,OUT_026,C_5712,BOS,Flexible,Lapsed,pizza,815,122.25,OLD_SYSTEM_REF
2025-10-31,OUT_034,C_5739,Visit Pack,Fixed,Repeat,N/A,1088,163.2,OLD_SYSTEM_REF
2025-10-31,OUT_041,C_9016,PSP,Flexible,Lapsed,N/A,1692,253.79999999999998,OLD_SYSTEM_REF
2025-10-31,OUT_043,C_9346,PSP,Flexible,MM,N/A,1051,157.65,OLD_SYSTEM_REF
2025-10-31,OUT_044,C_8720,BOS,Flexible,MM,dal makhani,539,80.85,OLD_SYSTEM_REF
2025-10-31,OUT_050,C_9516,BOS,Flexible,MM,pizza,1674,251.1,OLD_SYSTEM_REF
2025-10-31,OUT_052,C_6514,Visit Pack,Fixed,Lapsed,N/A,1198,179.7,OLD_SYSTEM_REF
2025-10-31,OUT_053,C_4989,BOS,Flexible,MM,manchurian,547,82.05,OLD_SYSTEM_REF
2025-10-31,OUT_054,C_7149,PSP,Flexible,Lapsed,N/A,1734,260.09999999999997,OLD_SYSTEM_REF
2025-10-31,OUT_057,C_2264,PSP,Flexible,UM,N/A,668,100.2,OLD_SYSTEM_REF
2025-10-31,OUT_060,C_2537,BOS,Flexible,MM,dal makhani,1726,258.9,OLD_SYSTEM_REF
2025-10-31,OUT_063,C_3517,PSP,Flexible,Lapsed,N/A,1561,234.14999999999998,OLD_SYSTEM_REF
2025-10-31,OUT_079,C_8647,BOS,Flexible,Lapsed,burger,1856,278.4,OLD_SYSTEM_REF
2025-10-31,OUT_080,C_9285,Visit Pack,Fixed,Lapsed,N/A,1969,295.34999999999997,OLD_SYSTEM_REF
2025-10-31,OUT_085,C_9432,PSP,Flexible,Repeat,N/A,1723,258.45,OLD_SYSTEM_REF
2025-10-31,OUT_090,C_9744,PSP,Flexible,UM,N/A,1618,242.7,OLD_SYSTEM_REF
2025-10-31,OUT_094,C_5164,PSP,Flexible,LM,N/A,1997,299.55,OLD_SYSTEM_REF
2025-11-01,OUT_002,C_4520,Visit Pack,Fixed,Repeat,N/A,1884,282.59999999999997,OLD_SYSTEM_REF
2025-11-01,OUT_004,C_2039,Visit Pack,Fixed,Repeat,N/A,998,149.7,OLD_SYSTEM_REF
2025-11-01,OUT_019,C_9677,BOS,Flexible,LM,dal makhani,1055,158.25,OLD_SYSTEM_REF
2025-11-01,OUT_023,C_1605,Visit Pack,Fixed,UM,N/A,1859,278.84999999999997,OLD_SYSTEM_REF
2025-11-01,OUT_034,C_2493,Visit Pack,Fixed,UM,N/A,1098,164.7,OLD_SYSTEM_REF
2025-11-01,OUT_041,C_3796,Visit Pack,Fixed,LM,N/A,1026,153.9,OLD_SYSTEM_REF
2025-11-01,OUT_057,C_9332,Visit Pack,Fixed,LM,N/A,760,114.0,OLD_SYSTEM_REF
2025-11-01,OUT_059,C_2828,PSP,Flexible,Lapsed,N/A,1993,298.95,OLD_SYSTEM_REF
2025-11-01,OUT_061,C_5981,Visit Pack,Fixed,UM,N/A,863,129.45,OLD_SYSTEM_REF
2025-11-01,OUT_068,C_6661,PSP,Flexible,Lapsed,N/A,1152,172.79999999999998,OLD_SYSTEM_REF
2025-11-01,OUT_072,C_6616,PSP,Flexible,MM,N/A,1462,219.29999999999998,OLD_SYSTEM_REF
2025-11-01,OUT_074,C_3114,Visit Pack,Fixed,Repeat,N/A,624,93.6,OLD_SYSTEM_REF
2025-11-01,OUT_076,C_8487,PSP,Flexible,UM,N/A,807,121.05,OLD_SYSTEM_REF
2025-11-01,OUT_077,C_9747,Visit Pack,Fixed,UM,N/A,1749,262.34999999999997,OLD_SYSTEM_REF
2025-11-01,OUT_082,C_5437,Visit Pack,Fixed,Lapsed,N/A,1767,265.05,OLD_SYSTEM_REF
2025-11-01,OUT_087,C_9366,BOS,Flexible,Lapsed,manchurian,762,114.3,OLD_SYSTEM_REF
2025-11-01,OUT_095,C_1394,PSP,Flexible,LM,N/A,636,95.39999999999999,OLD_SYSTEM_REF
2025-11-01,OUT_100,C_6518,BOS,Flexible,UM,dosa,1934,290.09999999999997,OLD_SYSTEM_REF
2025-11-02,OUT_002,C_3925,PSP,Flexible,Repeat,N/A,1843,276.45,OLD_SYSTEM_REF
2025-11-02,OUT_004,C_5054,PSP,Flexible,Repeat,N/A,932,139.79999999999998,OLD_SYSTEM_REF
2025-11-02,OUT_005,C_9793,BOS,Flexible,MM,dosa,881,132.15,OLD_SYSTEM_REF
2025-11-02,OUT_007,C_6663,Visit Pack,Fixed,MM,N/A,631,94.64999999999999,OLD_SYSTEM_REF
2025-11-02,OUT_010,C_4207,Visit Pack,Fixed,LM,N/A,564,84.6,OLD_SYSTEM_REF
2025-11-02,OUT_016,C_5841,PSP,Flexible,LM,N/A,536,80.39999999999999,OLD_SYSTEM_REF
2025-11-02,OUT_019,C_5386,Visit Pack,Fixed,MM,N/A,1781,267.15,OLD_SYSTEM_REF
2025-11-02,OUT_032,C_9350,BOS,Flexible,UM,manchurian,1097,164.54999999999998,OLD_SYSTEM_REF
2025-11-02,OUT_038,C_4637,BOS,Flexible,Lapsed,burger,1303,195.45,OLD_SYSTEM_REF
2025-11-02,OUT_039,C_4512,PSP,Flexible,Lapsed,N/A,1762,264.3,OLD_SYSTEM_REF
2025-11-02,OUT_046,C_8042,Visit Pack,Fixed,LM,N/A,970,145.5,OLD_SYSTEM_REF
2025-11-02,OUT_048,C_6998,PSP,Flexible,Repeat,N/A,1110,166.5,OLD_SYSTEM_REF
2025-11-02,OUT_052,C_2195,PSP,Flexible,UM,N/A,718,107.7,OLD_SYSTEM_REF
2025-11-02,OUT_054,C_8664,PSP,Flexible,Lapsed,N/A,1399,209.85,OLD_SYSTEM_REF
2025-11-02,OUT_064,C_8807,BOS,Flexible,UM,manchurian,1650,247.5,OLD_SYSTEM_REF
2025-11-02,OUT_068,C_6422,Visit Pack,Fixed,UM,N/A,1327,199.04999999999998,OLD_SYSTEM_REF
2025-11-02,OUT_076,C_8512,Visit Pack,Fixed,UM,N/A,1330,199.5,OLD_SYSTEM_REF
2025-11-02,OUT_085,C_5188,PSP,Flexible,Repeat,N/A,1332,199.79999999999998,OLD_SYSTEM_REF
2025-11-02,OUT_091,C_3645,Visit Pack,Fixed,Lapsed,N/A,904,135.6,OLD_SYSTEM_REF
2025-11-02,OUT_092,C_2217,Visit Pack,Fixed,MM,N/A,759,113.85,OLD_SYSTEM_REF
2025-11-02,OUT_093,C_9103,BOS,Flexible,MM,manchurian,1624,243.6,OLD_SYSTEM_REF
2025-11-02,OUT_094,C_5932,Visit Pack,Fixed,LM,N/A,891,133.65,OLD_SYSTEM_REF
2025-11-02,OUT_096,C_1197,Visit Pack,Fixed,LM,N/A,1302,195.29999999999998,OLD_SYSTEM_REF
2025-11-03,OUT_001,C_9191,Visit Pack,Fixed,Lapsed,N/A,1999,299.84999999999997,OLD_SYSTEM_REF
2025-11-03,OUT_019,C_3464,BOS,Flexible,LM,dal makhani,1107,166.04999999999998,OLD_SYSTEM_REF
2025-11-03,OUT_040,C_8187,BOS,Flexible,UM,manchurian,684,102.6,OLD_SYSTEM_REF
2025-11-03,OUT_041,C_4600,Visit Pack,Fixed,LM,N/A,628,94.2,OLD_SYSTEM_REF
2025-11-03,OUT_046,C_5323,Visit Pack,Fixed,LM,N/A,859,128.85,OLD_SYSTEM_REF
2025-11-03,OUT_058,C_9094,Visit Pack,Fixed,Repeat,N/A,1410,211.5,OLD_SYSTEM_REF
2025-11-03,OUT_062,C_1976,Visit Pack,Fixed,Lapsed,N/A,985,147.75,OLD_SYSTEM_REF
2025-11-03,OUT_065,C_4698,BOS,Flexible,LM,burger,1140,171.0,OLD_SYSTEM_REF
2025-11-03,OUT_073,C_5733,BOS,Flexible,LM,pizza,1493,223.95,OLD_SYSTEM_REF
2025-11-03,OUT_074,C_5543,PSP,Flexible,Lapsed,N/A,1905,285.75,OLD_SYSTEM_REF
2025-11-03,OUT_082,C_8562,BOS,Flexible,LM,dosa,855,128.25,OLD_SYSTEM_REF
2025-11-03,OUT_084,C_1193,BOS,Flexible,MM,dal makhani,1429,214.35,OLD_SYSTEM_REF
2025-11-03,OUT_085,C_6394,BOS,Flexible,UM,dosa,1493,223.95,OLD_SYSTEM_REF
2025-11-03,OUT_092,C_6169,PSP,Flexible,LM,N/A,1542,231.29999999999998,OLD_SYSTEM_REF
2025-11-03,OUT_093,C_9552,BOS,Flexible,Lapsed,manchurian,1856,278.4,OLD_SYSTEM_REF
2025-11-03,OUT_094,C_2008,BOS,Flexible,Lapsed,dosa,631,94.64999999999999,OLD_SYSTEM_REF
2025-11-03,OUT_097,C_8621,PSP,Flexible,LM,N/A,966,144.9,OLD_SYSTEM_REF
2025-11-03,OUT_100,C_9264,BOS,Flexible,Repeat,dosa,1080,162.0,OLD_SYSTEM_REF
2025-11-04,OUT_003,C_1216,BOS,Flexible,MM,manchurian,1727,259.05,OLD_SYSTEM_REF
2025-11-04,OUT_007,C_1255,BOS,Flexible,Lapsed,dal makhani,571,85.64999999999999,OLD_SYSTEM_REF
2025-11-04,OUT_010,C_5407,PSP,Flexible,Lapsed,N/A,1018,152.7,OLD_SYSTEM_REF
2025-11-04,OUT_014,C_2043,BOS,Flexible,LM,dal makhani,692,103.8,OLD_SYSTEM_REF
2025-11-04,OUT_017,C_5887,BOS,Flexible,Lapsed,pizza,1755,263.25,OLD_SYSTEM_REF
2025-11-04,OUT_020,C_6171,BOS,Flexible,MM,pizza,528,79.2,OLD_SYSTEM_REF
2025-11-04,OUT_021,C_1559,Visit Pack,Fixed,UM,N/A,1184,177.6,OLD_SYSTEM_REF
2025-11-04,OUT_032,C_9298,BOS,Flexible,LM,manchurian,1100,165.0,OLD_SYSTEM_REF
2025-11-04,OUT_039,C_6276,Visit Pack,Fixed,Repeat,N/A,1725,258.75,OLD_SYSTEM_REF
2025-11-04,OUT_044,C_3672,BOS,Flexible,Lapsed,dal makhani,1343,201.45,OLD_SYSTEM_REF
2025-11-04,OUT_046,C_2753,BOS,Flexible,Lapsed,pizza,744,111.6,OLD_SYSTEM_REF
2025-11-04,OUT_053,C_9753,Visit Pack,Fixed,Lapsed,N/A,1102,165.29999999999998,OLD_SYSTEM_REF
2025-11-04,OUT_056,C_4232,BOS,Flexible,UM,dal makhani,895,134.25,OLD_SYSTEM_REF
2025-11-04,OUT_059,C_6214,Visit Pack,Fixed,LM,N/A,1087,163.04999999999998,OLD_SYSTEM_REF
2025-11-04,OUT_062,C_5515,PSP,Flexible,MM,N/A,1366,204.9,OLD_SYSTEM_REF
2025-11-04,OUT_064,C_4742,BOS,Flexible,Lapsed,manchurian,1589,238.35,OLD_SYSTEM_REF
2025-11-04,OUT_076,C_5954,BOS,Flexible,MM,dosa,1056,158.4,OLD_SYSTEM_REF
2025-11-04,OUT_086,C_8069,Visit Pack,Fixed,MM,N/A,1037,155.54999999999998,OLD_SYSTEM_REF
2025-11-04,OUT_087,C_1538,BOS,Flexible,MM,manchurian,1790,268.5,OLD_SYSTEM_REF
2025-11-04,OUT_088,C_2682,BOS,Flexible,UM,burger,1173,175.95,OLD_SYSTEM_REF
2025-11-04,OUT_090,C_9354,PSP,Flexible,Lapsed,N/A,1267,190.04999999999998,OLD_SYSTEM_REF
2025-11-04,OUT_095,C_3646,BOS,Flexible,LM,burger,1090,163.5,OLD_SYSTEM_REF
2025-11-04,OUT_096,C_1511,Visit Pack,Fixed,UM,N/A,1865,279.75,OLD_SYSTEM_REF
2025-11-04,OUT_097,C_9224,BOS,Flexible,LM,burger,1176,176.4,OLD_SYSTEM_REF
2025-11-05,OUT_004,C_2954,PSP,Flexible,MM,N/A,691,103.64999999999999,OLD_SYSTEM_REF
2025-11-05,OUT_006,C_9055,PSP,Flexible,Repeat,N/A,597,89.55,OLD_SYSTEM_REF
2025-11-05,OUT_009,C_9731,Visit Pack,Fixed,MM,N/A,1358,203.7,OLD_SYSTEM_REF
2025-11-05,OUT_012,C_5448,BOS,Flexible,Lapsed,dal makhani,1817,272.55,OLD_SYSTEM_REF
2025-11-05,OUT_014,C_1637,PSP,Flexible,UM,N/A,1765,264.75,OLD_SYSTEM_REF
2025-11-05,OUT_038,C_2300,BOS,Flexible,Repeat,burger,1475,221.25,OLD_SYSTEM_REF
2025-11-05,OUT_047,C_3222,BOS,Flexible,Lapsed,dal makhani,1608,241.2,OLD_SYSTEM_REF
2025-11-05,OUT_054,C_9514,PSP,Flexible,LM,N/A,1376,206.4,OLD_SYSTEM_REF
2025-11-05,OUT_066,C_6670,Visit Pack,Fixed,LM,N/A,1083,162.45,OLD_SYSTEM_REF
2025-11-05,OUT_071,C_3912,PSP,Flexible,UM,N/A,1735,260.25,OLD_SYSTEM_REF
2025-11-05,OUT_077,C_3576,Visit Pack,Fixed,Repeat,N/A,937,140.54999999999998,OLD_SYSTEM_REF
2025-11-05,OUT_078,C_6440,PSP,Flexible,LM,N/A,1170,175.5,OLD_SYSTEM_REF
2025-11-05,OUT_080,C_2530,PSP,Flexible,MM,N/A,1053,157.95,OLD_SYSTEM_REF
2025-11-05,OUT_082,C_6438,Visit Pack,Fixed,Lapsed,N/A,676,101.39999999999999,OLD_SYSTEM_REF
2025-11-05,OUT_084,C_8806,BOS,Flexible,Lapsed,dal makhani,1517,227.54999999999998,OLD_SYSTEM_REF
2025-11-05,OUT_091,C_5008,BOS,Flexible,Repeat,dosa,1133,169.95,OLD_SYSTEM_REF
2025-11-05,OUT_094,C_9545,BOS,Flexible,LM,dosa,1661,249.14999999999998,OLD_SYSTEM_REF
2025-11-05,OUT_095,C_6330,BOS,Flexible,MM,burger,914,137.1,OLD_SYSTEM_REF
2025-11-06,OUT_002,C_3758,Visit Pack,Fixed,Repeat,N/A,966,144.9,OLD_SYSTEM_REF
2025-11-06,OUT_009,C_2438,BOS,Flexible,Repeat,dal makhani,1971,295.65,OLD_SYSTEM_REF
2025-11-06,OUT_013,C_9200,Visit Pack,Fixed,UM,N/A,1920,288.0,OLD_SYSTEM_REF
2025-11-06,OUT_020,C_3012,PSP,Flexible,Repeat,N/A,1556,233.39999999999998,OLD_SYSTEM_REF
2025-11-06,OUT_023,C_5939,Visit Pack,Fixed,Lapsed,N/A,571,85.64999999999999,OLD_SYSTEM_REF
2025-11-06,OUT_024,C_1897,BOS,Flexible,Repeat,dosa,1993,298.95,OLD_SYSTEM_REF
2025-11-06,OUT_026,C_2646,Visit Pack,Fixed,UM,N/A,1311,196.65,OLD_SYSTEM_REF
2025-11-06,OUT_030,C_1742,Visit Pack,Fixed,Lapsed,N/A,1930,289.5,OLD_SYSTEM_REF
2025-11-06,OUT_039,C_2485,BOS,Flexible,MM,dal makhani,1821,273.15,OLD_SYSTEM_REF
2025-11-06,OUT_041,C_5462,BOS,Flexible,UM,manchurian,531,79.64999999999999,OLD_SYSTEM_REF
2025-11-06,OUT_048,C_4174,BOS,Flexible,MM,burger,1716,257.4,OLD_SYSTEM_REF
2025-11-06,OUT_052,C_4245,PSP,Flexible,UM,N/A,1994,299.09999999999997,OLD_SYSTEM_REF
2025-11-06,OUT_053,C_7238,BOS,Flexible,Lapsed,manchurian,1060,159.0,OLD_SYSTEM_REF
2025-11-06,OUT_061,C_6609,BOS,Flexible,LM,dosa,1679,251.85,OLD_SYSTEM_REF
2025-11-06,OUT_064,C_8095,BOS,Flexible,MM,manchurian,1507,226.04999999999998,OLD_SYSTEM_REF
2025-11-06,OUT_066,C_5356,PSP,Flexible,UM,N/A,686,102.89999999999999,OLD_SYSTEM_REF
2025-11-06,OUT_072,C_7028,PSP,Flexible,Repeat,N/A,1612,241.79999999999998,OLD_SYSTEM_REF
2025-11-06,OUT_088,C_1385,BOS,Flexible,MM,burger,1594,239.1,OLD_SYSTEM_REF
2025-11-06,OUT_092,C_8500,BOS,Flexible,Lapsed,pizza,1676,251.39999999999998,OLD_SYSTEM_REF
2025-11-06,OUT_096,C_9330,PSP,Flexible,MM,N/A,1477,221.54999999999998,OLD_SYSTEM_REF
2025-11-06,OUT_099,C_4351,BOS,Flexible,UM,manchurian,1759,263.84999999999997,OLD_SYSTEM_REF
2025-11-07,OUT_007,C_7160,Visit Pack,Fixed,Repeat,N/A,1790,268.5,OLD_SYSTEM_REF
2025-11-07,OUT_008,C_3409,Visit Pack,Fixed,MM,N/A,797,119.55,OLD_SYSTEM_REF
2025-11-07,OUT_010,C_2157,Visit Pack,Fixed,LM,N/A,996,149.4,OLD_SYSTEM_REF
2025-11-07,OUT_013,C_4834,BOS,Flexible,UM,dal makhani,1907,286.05,OLD_SYSTEM_REF
2025-11-07,OUT_017,C_6850,Visit Pack,Fixed,UM,N/A,658,98.7,OLD_SYSTEM_REF
2025-11-07,OUT_020,C_8903,PSP,Flexible,MM,N/A,1944,291.59999999999997,OLD_SYSTEM_REF
2025-11-07,OUT_021,C_1812,Visit Pack,Fixed,Lapsed,N/A,1931,289.65,OLD_SYSTEM_REF
2025-11-07,OUT_025,C_6462,BOS,Flexible,UM,burger,550,82.5,OLD_SYSTEM_REF
2025-11-07,OUT_026,C_4615,Visit Pack,Fixed,Lapsed,N/A,844,126.6,OLD_SYSTEM_REF
2025-11-07,OUT_029,C_4625,BOS,Flexible,MM,dosa,1752,262.8,OLD_SYSTEM_REF
2025-11-07,OUT_032,C_1476,PSP,Flexible,MM,N/A,1370,205.5,OLD_SYSTEM_REF
2025-11-07,OUT_050,C_2851,BOS,Flexible,UM,pizza,1054,158.1,OLD_SYSTEM_REF
2025-11-07,OUT_051,C_4951,Visit Pack,Fixed,Repeat,N/A,600,90.0,OLD_SYSTEM_REF
2025-11-07,OUT_057,C_7607,PSP,Flexible,UM,N/A,1414,212.1,OLD_SYSTEM_REF
2025-11-07,OUT_058,C_2328,BOS,Flexible,Lapsed,dosa,1896,284.4,OLD_SYSTEM_REF
2025-11-07,OUT_064,C_8956,Visit Pack,Fixed,MM,N/A,1948,292.2,OLD_SYSTEM_REF
2025-11-07,OUT_067,C_9028,PSP,Flexible,Lapsed,N/A,670,100.5,OLD_SYSTEM_REF
2025-11-07,OUT_071,C_4591,PSP,Flexible,UM,N/A,1901,285.15,OLD_SYSTEM_REF
2025-11-07,OUT_072,C_8035,Visit Pack,Fixed,Repeat,N/A,1041,156.15,OLD_SYSTEM_REF
2025-11-07,OUT_073,C_2722,PSP,Flexible,MM,N/A,763,114.45,OLD_SYSTEM_REF
2025-11-07,OUT_075,C_5019,PSP,Flexible,LM,N/A,1809,271.34999999999997,OLD_SYSTEM_REF
2025-11-07,OUT_076,C_5808,BOS,Flexible,MM,dosa,580,87.0,OLD_SYSTEM_REF
2025-11-07,OUT_084,C_3937,BOS,Flexible,Repeat,dal makhani,631,94.64999999999999,OLD_SYSTEM_REF
2025-11-07,OUT_088,C_6474,BOS,Flexible,Lapsed,burger,1311,196.65,OLD_SYSTEM_REF
2025-11-08,OUT_002,C_2948,PSP,Flexible,MM,N/A,1125,168.75,OLD_SYSTEM_REF
2025-11-08,OUT_005,C_7194,Visit Pack,Fixed,MM,N/A,1815,272.25,OLD_SYSTEM_REF
2025-11-08,OUT_008,C_1321,PSP,Flexible,Repeat,N/A,1514,227.1,OLD_SYSTEM_REF
2025-11-08,OUT_009,C_3077,BOS,Flexible,MM,dal makhani,1900,285.0,OLD_SYSTEM_REF
2025-11-08,OUT_010,C_8971,Visit Pack,Fixed,UM,N/A,997,149.54999999999998,OLD_SYSTEM_REF
2025-11-08,OUT_011,C_8609,PSP,Flexible,LM,N/A,848,127.19999999999999,OLD_SYSTEM_REF
2025-11-08,OUT_013,C_8975,PSP,Flexible,UM,N/A,1085,162.75,OLD_SYSTEM_REF
2025-11-08,OUT_016,C_5510,Visit Pack,Fixed,MM,N/A,1723,258.45,OLD_SYSTEM_REF
2025-11-08,OUT_019,C_7411,PSP,Flexible,Repeat,N/A,706,105.89999999999999,OLD_SYSTEM_REF
2025-11-08,OUT_024,C_1131,PSP,Flexible,LM,N/A,935,140.25,OLD_SYSTEM_REF
2025-11-08,OUT_026,C_4688,BOS,Flexible,MM,pizza,578,86.7,OLD_SYSTEM_REF
2025-11-08,OUT_029,C_5358,PSP,Flexible,UM,N/A,1783,267.45,OLD_SYSTEM_REF
2025-11-08,OUT_030,C_5816,BOS,Flexible,MM,burger,1137,170.54999999999998,OLD_SYSTEM_REF
2025-11-08,OUT_036,C_4746,Visit Pack,Fixed,MM,N/A,1940,291.0,OLD_SYSTEM_REF
2025-11-08,OUT_041,C_8624,Visit Pack,Fixed,LM,N/A,1453,217.95,OLD_SYSTEM_REF
2025-11-08,OUT_042,C_6088,BOS,Flexible,UM,pizza,1948,292.2,OLD_SYSTEM_REF
2025-11-08,OUT_047,C_8673,BOS,Flexible,Repeat,dal makhani,909,136.35,OLD_SYSTEM_REF
2025-11-08,OUT_049,C_7631,Visit Pack,Fixed,UM,N/A,592,88.8,OLD_SYSTEM_REF
2025-11-08,OUT_063,C_6423,BOS,Flexible,MM,burger,1917,287.55,OLD_SYSTEM_REF
2025-11-08,OUT_075,C_4444,PSP,Flexible,UM,N/A,1622,243.29999999999998,OLD_SYSTEM_REF
2025-11-08,OUT_076,C_4117,PSP,Flexible,UM,N/A,941,141.15,OLD_SYSTEM_REF
2025-11-08,OUT_080,C_7688,BOS,Flexible,Repeat,manchurian,754,113.1,OLD_SYSTEM_REF
2025-11-08,OUT_082,C_2984,Visit Pack,Fixed,Lapsed,N/A,1227,184.04999999999998,OLD_SYSTEM_REF
2025-11-08,OUT_083,C_6721,Visit Pack,Fixed,Lapsed,N/A,1698,254.7,OLD_SYSTEM_REF
2025-11-08,OUT_089,C_8849,Visit Pack,Fixed,Lapsed,N/A,1497,224.54999999999998,OLD_SYSTEM_REF
2025-11-08,OUT_092,C_5096,PSP,Flexible,Repeat,N/A,1896,284.4,OLD_SYSTEM_REF
2025-11-08,OUT_098,C_7022,PSP,Flexible,LM,N/A,1475,221.25,OLD_SYSTEM_REF
2025-11-09,OUT_002,C_3487,PSP,Flexible,Lapsed,N/A,1914,287.09999999999997,OLD_SYSTEM_REF
2025-11-09,OUT_005,C_3771,BOS,Flexible,UM,dosa,920,138.0,OLD_SYSTEM_REF
2025-11-09,OUT_009,C_5075,Visit Pack,Fixed,LM,N/A,1435,215.25,OLD_SYSTEM_REF
2025-11-09,OUT_013,C_3554,Visit Pack,Fixed,Lapsed,N/A,569,85.35,OLD_SYSTEM_REF
2025-11-09,OUT_019,C_7357,BOS,Flexible,UM,dal makhani,1590,238.5,OLD_SYSTEM_REF
2025-11-09,OUT_031,C_1715,BOS,Flexible,UM,manchurian,961,144.15,OLD_SYSTEM_REF
2025-11-09,OUT_049,C_8064,Visit Pack,Fixed,UM,N/A,958,143.7,OLD_SYSTEM_REF
2025-11-09,OUT_052,C_4734,PSP,Flexible,Repeat,N/A,1959,293.84999999999997,OLD_SYSTEM_REF
2025-11-09,OUT_061,C_6382,Visit Pack,Fixed,Repeat,N/A,746,111.89999999999999,OLD_SYSTEM_REF
2025-11-09,OUT_075,C_1075,PSP,Flexible,UM,N/A,650,97.5,OLD_SYSTEM_REF
2025-11-09,OUT_078,C_6926,BOS,Flexible,MM,burger,1660,249.0,OLD_SYSTEM_REF
2025-11-09,OUT_079,C_2668,PSP,Flexible,MM,N/A,800,120.0,OLD_SYSTEM_REF
